snapshot_index,spoold_mem_fraction,spad_mem_fraction,total_mem,free_mem,used_mem,buff_cache_mem,total_swap,free_swap,used_swap,avail_mem,operation,num_streams,dedup_ratio,run_timestamp
32,0.109,0.002,65199836,3123688,13739364,48336784,67108860,65379580,1729280,44211976,backup,20,0.98,2019-10-22 14:18:38
33,0.109,0.002,65199836,3481752,13726652,47991432,67108860,65379324,1729536,44224020,backup,20,0.98,2019-10-22 14:18:38
34,0.109,0.002,65199836,3023376,13727616,48448844,67108860,65379580,1729280,44222448,backup,20,0.98,2019-10-22 14:18:38
35,0.109,0.002,65199836,3402840,13732532,48064464,67108860,65379580,1729280,44218016,backup,20,0.98,2019-10-22 14:18:38
36,0.109,0.002,65199836,2944248,13731924,48523664,67108860,65379580,1729280,44215920,backup,20,0.98,2019-10-22 14:18:38
37,0.109,0.002,65199836,3485808,13727716,47986312,67108860,65379580,1729280,44222844,backup,20,0.98,2019-10-22 14:18:38
38,0.109,0.002,65199836,3010220,13733804,48455812,67108860,65379580,1729280,44216416,backup,20,0.98,2019-10-22 14:18:38
39,0.109,0.002,65199836,3218560,13734012,48247264,67108860,65379324,1729536,44216180,backup,20,0.98,2019-10-22 14:18:38
40,0.109,0.002,65199836,3382132,13739748,48077956,67108860,65379324,1729536,44210928,backup,20,0.98,2019-10-22 14:18:38
41,0.109,0.002,65199836,3095108,13730444,48374284,67108860,65379324,1729536,44220104,backup,20,0.98,2019-10-22 14:18:38
42,0.109,0.002,65199836,3409404,13733264,48057168,67108860,65379068,1729792,44217252,backup,20,0.98,2019-10-22 14:18:38
43,0.109,0.002,65199836,3005536,13734352,48459948,67108860,65379068,1729792,44214208,backup,20,0.98,2019-10-22 14:18:38
44,0.109,0.002,65199836,3264764,13729128,48205944,67108860,65378812,1730048,44221300,backup,20,0.98,2019-10-22 14:18:38
1,0.107,0.002,65199836,42324716,12388624,10486496,67108860,65419772,1689088,44249644,backup,2,0.5,2019-10-22 13:34:24
2,0.107,0.002,65199836,41665320,12394220,11140296,67108860,65419772,1689088,44244288,backup,2,0.5,2019-10-22 13:34:24
3,0.107,0.002,65199836,41141428,12394180,11664228,67108860,65419772,1689088,44245156,backup,2,0.5,2019-10-22 13:34:24
4,0.107,0.002,65199836,40464720,12417152,12317964,67108860,65419772,1689088,44222076,backup,2,0.5,2019-10-22 13:34:24
5,0.107,0.002,65199836,39957876,12400940,12841020,67108860,65419772,1689088,44237532,backup,2,0.5,2019-10-22 13:34:24
6,0.107,0.002,65199836,39488748,12402232,13308856,67108860,65419772,1689088,44232596,backup,2,0.5,2019-10-22 13:34:24
7,0.107,0.002,65199836,38830176,12406544,13963116,67108860,65419772,1689088,44228540,backup,2,0.5,2019-10-22 13:34:24
8,0.107,0.002,65199836,38301564,12411540,14486732,67108860,65419772,1689088,44223100,backup,2,0.5,2019-10-22 13:34:24
9,0.107,0.002,65199836,37777368,12412292,15010176,67108860,65419772,1689088,44222212,backup,2,0.5,2019-10-22 13:34:24
10,0.107,0.002,65199836,37186804,12413988,15599044,67108860,65419772,1689088,44220504,backup,2,0.5,2019-10-22 13:34:24
11,0.107,0.002,65199836,36594600,12418836,16186400,67108860,65419772,1689088,44215300,backup,2,0.5,2019-10-22 13:34:24
12,0.107,0.002,65199836,35918828,12425120,16855888,67108860,65419772,1689088,44201996,backup,2,0.5,2019-10-22 13:34:24
13,0.107,0.002,65199836,35328312,12426120,17445404,67108860,65419772,1689088,44201224,backup,2,0.5,2019-10-22 13:34:24
14,0.107,0.002,65199836,34608700,12430796,18160340,67108860,65419772,1689088,44195968,backup,2,0.5,2019-10-22 13:34:24
15,0.107,0.002,65199836,34083956,12433928,18681952,67108860,65419772,1689088,44191160,backup,2,0.5,2019-10-22 13:34:24
16,0.107,0.002,65199836,33352412,12439248,19408176,67108860,65419772,1689088,44187908,backup,2,0.5,2019-10-22 13:34:24
17,0.107,0.002,65199836,32710492,12440932,20048412,67108860,65419772,1689088,44183928,backup,2,0.5,2019-10-22 13:34:24
18,0.107,0.002,65199836,31961352,12448828,20789656,67108860,65419772,1689088,44172728,backup,2,0.5,2019-10-22 13:34:24
19,0.107,0.002,65199836,31301868,12454004,21443964,67108860,65419772,1689088,44168720,backup,2,0.5,2019-10-22 13:34:24
20,0.107,0.002,65199836,30741868,12457240,22000728,67108860,65419772,1689088,44164460,backup,2,0.5,2019-10-22 13:34:24
21,0.107,0.002,65199836,30152572,12457556,22589708,67108860,65419772,1689088,44164336,backup,2,0.5,2019-10-22 13:34:24
1,0.107,0.002,65199836,47866612,12324284,5008940,67108860,65419772,1689088,46536912,backup,2,0.0,2019-10-22 13:32:08
2,0.107,0.002,65199836,47864880,12325740,5009216,67108860,65419772,1689088,46535208,backup,2,0.0,2019-10-22 13:32:08
3,0.107,0.002,65199836,47857284,12325188,5017364,67108860,65419772,1689088,46531656,backup,2,0.0,2019-10-22 13:32:08
4,0.107,0.002,65199836,47851188,12325120,5023528,67108860,65419772,1689088,46528612,backup,2,0.0,2019-10-22 13:32:08
5,0.107,0.002,65199836,47849112,12327112,5023612,67108860,65419772,1689088,46526544,backup,2,0.0,2019-10-22 13:32:08
6,0.107,0.002,65199836,47849948,12326172,5023716,67108860,65419772,1689088,46527400,backup,2,0.0,2019-10-22 13:32:08
7,0.107,0.002,65199836,47850348,12325684,5023804,67108860,65419772,1689088,46527820,backup,2,0.0,2019-10-22 13:32:08
8,0.107,0.002,65199836,47850916,12325036,5023884,67108860,65419772,1689088,46528392,backup,2,0.0,2019-10-22 13:32:08
9,0.107,0.002,65199836,47843052,12324776,5032008,67108860,65419772,1689088,46524564,backup,2,0.0,2019-10-22 13:32:08
10,0.107,0.002,65199836,47843052,12324704,5032080,67108860,65419772,1689088,46524568,backup,2,0.0,2019-10-22 13:32:08
11,0.107,0.002,65199836,47840688,12326912,5032236,67108860,65419772,1689088,46522252,backup,2,0.0,2019-10-22 13:32:08
12,0.107,0.002,65199836,47841692,12325816,5032328,67108860,65419772,1689088,46523264,backup,2,0.0,2019-10-22 13:32:08
13,0.107,0.002,65199836,47842096,12325328,5032412,67108860,65419772,1689088,46523688,backup,2,0.0,2019-10-22 13:32:08
14,0.107,0.002,65199836,47842204,12325144,5032488,67108860,65419772,1689088,46523804,backup,2,0.0,2019-10-22 13:32:08
15,0.107,0.002,65199836,47834088,12324992,5040756,67108860,65419772,1689088,46519796,backup,2,0.0,2019-10-22 13:32:08
16,0.107,0.002,65199836,47827248,12325588,5047000,67108860,65419772,1689088,46516040,backup,2,0.0,2019-10-22 13:32:08
17,0.107,0.002,65199836,47792248,12354580,5053008,67108860,65419772,1689088,46483960,backup,2,0.0,2019-10-22 13:32:08
18,0.107,0.002,65199836,47748652,12353536,5097648,67108860,65419772,1689088,46462552,backup,2,0.0,2019-10-22 13:32:08
19,0.107,0.002,65199836,47650504,12353340,5195992,67108860,65419772,1689088,46413584,backup,2,0.0,2019-10-22 13:32:08
20,0.107,0.002,65199836,47552116,12353540,5294180,67108860,65419772,1689088,46364284,backup,2,0.0,2019-10-22 13:32:08
21,0.107,0.002,65199836,46949920,12359196,5890720,67108860,65419772,1689088,46060264,backup,2,0.0,2019-10-22 13:32:08
22,0.107,0.002,65199836,46229336,12360592,6609908,67108860,65419772,1689088,45698144,backup,2,0.0,2019-10-22 13:32:08
23,0.107,0.002,65199836,45633680,12366880,7199276,67108860,65419772,1689088,45398252,backup,2,0.0,2019-10-22 13:32:08
1,0.109,0.002,65199836,3290400,12788036,49121400,67108860,65412860,1696000,44703544,backup,5,0.8,2019-10-22 13:45:21
2,0.109,0.002,65199836,3524832,12792528,48882476,67108860,65412604,1696256,44701592,backup,5,0.8,2019-10-22 13:45:21
3,0.109,0.002,65199836,3087312,12788212,49324312,67108860,65412604,1696256,44718676,backup,5,0.8,2019-10-22 13:45:21
4,0.109,0.002,65199836,3293824,12784968,49121044,67108860,65412348,1696512,44736272,backup,5,0.8,2019-10-22 13:45:21
5,0.109,0.002,65199836,3572580,12785220,48842036,67108860,65412348,1696512,44751240,backup,5,0.8,2019-10-22 13:45:21
6,0.109,0.002,65199836,3003168,12783852,49412816,67108860,65412348,1696512,44752408,backup,5,0.8,2019-10-22 13:45:21
7,0.109,0.002,65199836,3391564,12780372,49027900,67108860,65412092,1696768,44768636,backup,5,0.8,2019-10-22 13:45:21
8,0.109,0.002,65199836,2907280,12791800,49500756,67108860,65412092,1696768,44758376,backup,5,0.8,2019-10-22 13:45:21
9,0.109,0.002,65199836,3261952,12789312,49148572,67108860,65411836,1697024,44778620,backup,5,0.8,2019-10-22 13:45:21
10,0.109,0.002,65199836,3470340,12782196,48947300,67108860,65411580,1697280,44796768,backup,5,0.8,2019-10-22 13:45:21
11,0.109,0.002,65199836,3051732,12780040,49368064,67108860,65411580,1697280,44798716,backup,5,0.8,2019-10-22 13:45:21
12,0.109,0.002,65199836,3309628,12781316,49108892,67108860,65411580,1697280,44809344,backup,5,0.8,2019-10-22 13:45:21
13,0.109,0.002,65199836,2929696,12783108,49487032,67108860,65411580,1697280,44808216,backup,5,0.8,2019-10-22 13:45:21
14,0.109,0.002,65199836,3168180,12784108,49247548,67108860,65411580,1697280,44819440,backup,5,0.8,2019-10-22 13:45:21
15,0.109,0.002,65199836,3489148,12783416,48927272,67108860,65411324,1697536,44832260,backup,5,0.8,2019-10-22 13:45:21
16,0.109,0.002,65199836,3050896,12780372,49368568,67108860,65411324,1697536,44836904,backup,5,0.8,2019-10-22 13:45:21
17,0.109,0.002,65199836,3221880,12778720,49199236,67108860,65411068,1697792,44849276,backup,5,0.8,2019-10-22 13:45:21
18,0.109,0.002,65199836,3504120,12777856,48917860,67108860,65410812,1698048,44856776,backup,5,0.8,2019-10-22 13:45:21
19,0.109,0.002,65199836,3013956,12781308,49404572,67108860,65410812,1698048,44854012,backup,5,0.8,2019-10-22 13:45:21
20,0.109,0.002,65199836,3288180,12783808,49127848,67108860,65410556,1698304,44855300,backup,5,0.8,2019-10-22 13:45:21
21,0.109,0.002,65199836,3221540,12779964,49198332,67108860,65410300,1698560,44860776,backup,5,0.8,2019-10-22 13:45:21
22,0.109,0.002,65199836,2974924,12775936,49448976,67108860,65410300,1698560,44874740,backup,5,0.8,2019-10-22 13:45:21
1,0.107,0.002,65199836,47919048,12305620,4975168,67108860,65419772,1689088,46573764,backup,1,0.98,2019-10-22 13:30:43
2,0.107,0.002,65199836,47911920,12304360,4983556,67108860,65419772,1689088,46570680,backup,1,0.98,2019-10-22 13:30:43
3,0.107,0.002,65199836,47912060,12304132,4983644,67108860,65419772,1689088,46570832,backup,1,0.98,2019-10-22 13:30:43
4,0.107,0.002,65199836,47899272,12316836,4983728,67108860,65419772,1689088,46558056,backup,1,0.98,2019-10-22 13:30:43
5,0.107,0.002,65199836,47890324,12325640,4983872,67108860,65419772,1689088,46549128,backup,1,0.98,2019-10-22 13:30:43
6,0.107,0.002,65199836,47890168,12325660,4984008,67108860,65419772,1689088,46549032,backup,1,0.98,2019-10-22 13:30:43
7,0.107,0.002,65199836,47890472,12325280,4984084,67108860,65419772,1689088,46549340,backup,1,0.98,2019-10-22 13:30:43
8,0.107,0.002,65199836,47882324,12325192,4992320,67108860,65419772,1689088,46545284,backup,1,0.98,2019-10-22 13:30:43
9,0.107,0.002,65199836,47876220,12325132,4998484,67108860,65419772,1689088,46542228,backup,1,0.98,2019-10-22 13:30:43
10,0.107,0.002,65199836,47873832,12327412,4998592,67108860,65419772,1689088,46539864,backup,1,0.98,2019-10-22 13:30:43
11,0.107,0.002,65199836,47874808,12326364,4998664,67108860,65419772,1689088,46540844,backup,1,0.98,2019-10-22 13:30:43
12,0.107,0.002,65199836,47875104,12325976,4998756,67108860,65419772,1689088,46541148,backup,1,0.98,2019-10-22 13:30:43
13,0.107,0.002,65199836,47875928,12325092,4998816,67108860,65419772,1689088,46541980,backup,1,0.98,2019-10-22 13:30:43
14,0.107,0.002,65199836,47868736,12324136,5006964,67108860,65419772,1689088,46538832,backup,1,0.98,2019-10-22 13:30:43
1,0.113,0.003,65199836,3327624,16864488,45007724,67108860,65348044,1760816,41026780,backup,60,0.8,2019-10-22 15:18:53
2,0.113,0.003,65199836,2941264,16851108,45407464,67108860,65348044,1760816,41038996,backup,60,0.8,2019-10-22 15:18:53
3,0.113,0.003,65199836,3311924,16847912,45040000,67108860,65348044,1760816,41042556,backup,60,0.8,2019-10-22 15:18:53
4,0.113,0.003,65199836,2893400,16845224,45461212,67108860,65348044,1760816,41045956,backup,60,0.8,2019-10-22 15:18:53
5,0.113,0.003,65199836,3131240,16845524,45223072,67108860,65347788,1761072,41044408,backup,60,0.8,2019-10-22 15:18:53
6,0.113,0.003,65199836,3498244,16850196,44851396,67108860,65347580,1761280,41041124,backup,60,0.8,2019-10-22 15:18:53
7,0.113,0.003,65199836,3082952,16870044,45246840,67108860,65347836,1761024,41021728,backup,60,0.8,2019-10-22 15:18:53
8,0.113,0.003,65199836,3330132,16865468,45004236,67108860,65347836,1761024,41026504,backup,60,0.8,2019-10-22 15:18:53
9,0.113,0.003,65199836,2908744,16876480,45414612,67108860,65347836,1761024,41014684,backup,60,0.8,2019-10-22 15:18:53
10,0.113,0.003,65199836,3345296,16862236,44992304,67108860,65347528,1761332,41028800,backup,60,0.8,2019-10-22 15:18:53
11,0.113,0.003,65199836,3438684,16867788,44893364,67108860,65347528,1761332,41020920,backup,60,0.8,2019-10-22 15:18:53
12,0.113,0.003,65199836,3222012,16862900,45114924,67108860,65347528,1761332,41027624,backup,60,0.8,2019-10-22 15:18:53
13,0.113,0.003,65199836,3362620,16878696,44958520,67108860,65348040,1760820,41012688,backup,60,0.8,2019-10-22 15:18:53
14,0.113,0.003,65199836,3065408,16855776,45278652,67108860,65348040,1760820,41033968,backup,60,0.8,2019-10-22 15:18:53
15,0.113,0.003,65199836,3247284,16863692,45088860,67108860,65348040,1760820,41025528,backup,60,0.8,2019-10-22 15:18:53
16,0.113,0.003,65199836,2970600,16867656,45361580,67108860,65348040,1760820,41021400,backup,60,0.8,2019-10-22 15:18:53
17,0.113,0.003,65199836,3321904,16869020,45008912,67108860,65348040,1760820,41021508,backup,60,0.8,2019-10-22 15:18:53
18,0.113,0.003,65199836,2940624,16864684,45394528,67108860,65348040,1760820,41025812,backup,60,0.8,2019-10-22 15:18:53
19,0.113,0.003,65199836,3058636,16869068,45272132,67108860,65347784,1761076,41021580,backup,60,0.8,2019-10-22 15:18:53
20,0.113,0.003,65199836,3282784,16865024,45052028,67108860,65347528,1761332,41025404,backup,60,0.8,2019-10-22 15:18:53
21,0.113,0.003,65199836,2941744,16859668,45398424,67108860,65347528,1761332,41028560,backup,60,0.8,2019-10-22 15:18:53
22,0.113,0.003,65199836,3185740,16854484,45159612,67108860,65347324,1761536,41035880,backup,60,0.8,2019-10-22 15:18:53
23,0.113,0.003,65199836,3502620,16867712,44829504,67108860,65347268,1761592,41023472,backup,60,0.8,2019-10-22 15:18:53
24,0.113,0.003,65199836,3003456,16882488,45313892,67108860,65347268,1761592,41007808,backup,60,0.8,2019-10-22 15:18:53
25,0.113,0.003,65199836,3152472,16865508,45181856,67108860,65347268,1761592,41023440,backup,60,0.8,2019-10-22 15:18:53
26,0.113,0.003,65199836,3428776,16879396,44891664,67108860,65347268,1761592,41010760,backup,60,0.8,2019-10-22 15:18:53
27,0.113,0.003,65199836,3489060,16880164,44830612,67108860,65347012,1761848,41009888,backup,60,0.8,2019-10-22 15:18:53
28,0.113,0.003,65199836,3216076,16867368,45116392,67108860,65347012,1761848,41020372,backup,60,0.8,2019-10-22 15:18:53
29,0.113,0.003,65199836,3421764,16885704,44892368,67108860,65347012,1761848,41004228,backup,60,0.8,2019-10-22 15:18:53
30,0.113,0.003,65199836,2922128,16891208,45386500,67108860,65347012,1761848,40998796,backup,60,0.8,2019-10-22 15:18:53
31,0.113,0.003,65199836,3083548,16890800,45225488,67108860,65347012,1761848,40999056,backup,60,0.8,2019-10-22 15:18:53
32,0.113,0.003,65199836,3328472,16865452,45005912,67108860,65346500,1762360,41022476,backup,60,0.8,2019-10-22 15:18:53
33,0.113,0.003,65199836,2939648,16883992,45376196,67108860,65346500,1762360,41005700,backup,60,0.8,2019-10-22 15:18:53
34,0.113,0.003,65199836,3222888,16883416,45093532,67108860,65346300,1762560,41004476,backup,60,0.8,2019-10-22 15:18:53
35,0.113,0.003,65199836,3501328,16885916,44812592,67108860,65346300,1762560,41003328,backup,60,0.8,2019-10-22 15:18:53
36,0.113,0.003,65199836,3130060,16876412,45193364,67108860,65346300,1762560,41012688,backup,60,0.8,2019-10-22 15:18:53
37,0.113,0.003,65199836,3137932,16888268,45173636,67108860,65345984,1762876,40998768,backup,60,0.8,2019-10-22 15:18:53
38,0.113,0.003,65199836,3461424,16880420,44857992,67108860,65345984,1762876,41007344,backup,60,0.8,2019-10-22 15:18:53
39,0.113,0.003,65199836,3104892,16872152,45222792,67108860,65345984,1762876,41016212,backup,60,0.8,2019-10-22 15:18:53
40,0.113,0.003,65199836,3313272,16883892,45002672,67108860,65345728,1763132,41005492,backup,60,0.8,2019-10-22 15:18:53
41,0.113,0.003,65199836,3492388,16882020,44825428,67108860,65345728,1763132,41007208,backup,60,0.8,2019-10-22 15:18:53
42,0.113,0.003,65199836,2973612,16884912,45341312,67108860,65345728,1763132,41004468,backup,60,0.8,2019-10-22 15:18:53
43,0.113,0.003,65199836,2999752,16885132,45314952,67108860,65345276,1763584,41004136,backup,60,0.8,2019-10-22 15:18:53
44,0.113,0.003,65199836,3478168,16886248,44835420,67108860,65345276,1763584,41002920,backup,60,0.8,2019-10-22 15:18:53
45,0.113,0.003,65199836,3055260,16882508,45262068,67108860,65345276,1763584,41006456,backup,60,0.8,2019-10-22 15:18:53
46,0.113,0.003,65199836,3223368,16877580,45098888,67108860,65345212,1763648,41010364,backup,60,0.8,2019-10-22 15:18:53
47,0.113,0.003,65199836,2890312,16881544,45427980,67108860,65345212,1763648,41006564,backup,60,0.8,2019-10-22 15:18:53
48,0.113,0.003,65199836,3163308,16889908,45146620,67108860,65344956,1763904,40998900,backup,60,0.8,2019-10-22 15:18:53
49,0.113,0.003,65199836,3238232,16884880,45076724,67108860,65344700,1764160,41004024,backup,60,0.8,2019-10-22 15:18:53
50,0.113,0.003,65199836,2976332,16885856,45337648,67108860,65344700,1764160,41000784,backup,60,0.8,2019-10-22 15:18:53
51,0.113,0.003,65199836,3253384,16890956,45055496,67108860,65344444,1764416,40997664,backup,60,0.8,2019-10-22 15:18:53
52,0.113,0.003,65199836,3496764,16900268,44802804,67108860,65344444,1764416,40988732,backup,60,0.8,2019-10-22 15:18:53
53,0.113,0.003,65199836,3067324,16876216,45256296,67108860,65344444,1764416,41010816,backup,60,0.8,2019-10-22 15:18:53
54,0.113,0.003,65199836,3280320,16868556,45050960,67108860,65344252,1764608,41018860,backup,60,0.8,2019-10-22 15:18:53
55,0.113,0.003,65199836,3508796,16887304,44803736,67108860,65344252,1764608,41000448,backup,60,0.8,2019-10-22 15:18:53
56,0.113,0.003,65199836,3389852,16881076,44928908,67108860,65344252,1764608,41006812,backup,60,0.8,2019-10-22 15:18:53
57,0.113,0.003,65199836,3159500,17003060,45037276,67108860,65344252,1764608,40886252,backup,60,0.8,2019-10-22 15:18:53
58,0.113,0.003,65199836,3196856,17159968,44843012,67108860,65344252,1764608,40728808,backup,60,0.8,2019-10-22 15:18:53
59,0.113,0.003,65199836,3427360,17313020,44459456,67108860,65344252,1764608,40574392,backup,60,0.8,2019-10-22 15:18:53
60,0.113,0.003,65199836,2938212,17318064,44943560,67108860,65344252,1764608,40568592,backup,60,0.8,2019-10-22 15:18:53
61,0.113,0.003,65199836,3290152,17327568,44582116,67108860,65344252,1764608,40559716,backup,60,0.8,2019-10-22 15:18:53
62,0.113,0.003,65199836,3298984,17354968,44545884,67108860,65344252,1764608,40531984,backup,60,0.8,2019-10-22 15:18:53
63,0.113,0.003,65199836,3947144,17353292,43899400,67108860,65344252,1764608,40533908,backup,60,0.8,2019-10-22 15:18:53
64,0.113,0.003,65199836,3959856,17364220,43875760,67108860,65344252,1764608,40522908,backup,60,0.8,2019-10-22 15:18:53
65,0.113,0.003,65199836,4002708,17352152,43844976,67108860,65344252,1764608,40535040,backup,60,0.8,2019-10-22 15:18:53
66,0.113,0.003,65199836,4038012,17352936,43808888,67108860,65344252,1764608,40533984,backup,60,0.8,2019-10-22 15:18:53
67,0.113,0.003,65199836,4033520,17357620,43808696,67108860,65344252,1764608,40529300,backup,60,0.8,2019-10-22 15:18:53
68,0.113,0.003,65199836,3817816,17363712,44018308,67108860,65344252,1764608,40523116,backup,60,0.8,2019-10-22 15:18:53
69,0.113,0.003,65199836,3811308,17349680,44038848,67108860,65344252,1764608,40537192,backup,60,0.8,2019-10-22 15:18:53
70,0.113,0.003,65199836,3547508,17349832,44302496,67108860,65344252,1764608,40537560,backup,60,0.8,2019-10-22 15:18:53
71,0.113,0.003,65199836,3441392,17361416,44397028,67108860,65344252,1764608,40525244,backup,60,0.8,2019-10-22 15:18:53
1,0.111,0.003,65199836,3076412,16130924,45992500,67108860,65358324,1750536,41771408,backup,60,0.5,2019-10-22 15:09:16
2,0.111,0.003,65199836,3291220,16140488,45768128,67108860,65358068,1750792,41761468,backup,60,0.5,2019-10-22 15:09:16
3,0.11199999999999999,0.003,65199836,2960820,16174860,46064156,67108860,65358068,1750792,41726860,backup,60,0.5,2019-10-22 15:09:16
4,0.11199999999999999,0.003,65199836,3219680,16183824,45796332,67108860,65358068,1750792,41717200,backup,60,0.5,2019-10-22 15:09:16
5,0.11199999999999999,0.003,65199836,3530900,16178828,45490108,67108860,65357820,1751040,41722604,backup,60,0.5,2019-10-22 15:09:16
6,0.11199999999999999,0.003,65199836,3015960,16160316,46023560,67108860,65357820,1751040,41738756,backup,60,0.5,2019-10-22 15:09:16
7,0.11199999999999999,0.003,65199836,3350512,16168036,45681288,67108860,65357552,1751308,41731828,backup,60,0.5,2019-10-22 15:09:16
8,0.11199999999999999,0.003,65199836,3478736,16166040,45555060,67108860,65357552,1751308,41734516,backup,60,0.5,2019-10-22 15:09:16
9,0.11199999999999999,0.003,65199836,3235320,16196244,45768272,67108860,65357552,1751308,41704532,backup,60,0.5,2019-10-22 15:09:16
10,0.11199999999999999,0.003,65199836,3442860,16193232,45563744,67108860,65357296,1751564,41707492,backup,60,0.5,2019-10-22 15:09:16
11,0.11199999999999999,0.003,65199836,3030672,16189756,45979408,67108860,65357296,1751564,41710260,backup,60,0.5,2019-10-22 15:09:16
12,0.11199999999999999,0.003,65199836,3242604,16192396,45764836,67108860,65356796,1752064,41708248,backup,60,0.5,2019-10-22 15:09:16
13,0.11199999999999999,0.003,65199836,3499872,16197100,45502864,67108860,65356780,1752080,41704544,backup,60,0.5,2019-10-22 15:09:16
14,0.11199999999999999,0.003,65199836,2945248,16191504,46063084,67108860,65356780,1752080,41709016,backup,60,0.5,2019-10-22 15:09:16
15,0.11199999999999999,0.003,65199836,3819736,16187380,45192720,67108860,65356268,1752592,41711424,backup,60,0.5,2019-10-22 15:09:16
16,0.11199999999999999,0.003,65199836,3479896,16189696,45530244,67108860,65356268,1752592,41709624,backup,60,0.5,2019-10-22 15:09:16
17,0.11199999999999999,0.003,65199836,3067316,16182696,45949824,67108860,65356268,1752592,41717624,backup,60,0.5,2019-10-22 15:09:16
18,0.11199999999999999,0.003,65199836,3355540,16187828,45656468,67108860,65356268,1752592,41711460,backup,60,0.5,2019-10-22 15:09:16
19,0.11199999999999999,0.003,65199836,2890316,16192096,46117424,67108860,65356268,1752592,41707704,backup,60,0.5,2019-10-22 15:09:16
20,0.11199999999999999,0.003,65199836,3113532,16179948,45906356,67108860,65356268,1752592,41718208,backup,60,0.5,2019-10-22 15:09:16
21,0.11199999999999999,0.003,65199836,3421452,16187432,45590952,67108860,65356012,1752848,41712604,backup,60,0.5,2019-10-22 15:09:16
22,0.11199999999999999,0.003,65199836,2923436,16194832,46081568,67108860,65356012,1752848,41705272,backup,60,0.5,2019-10-22 15:09:16
23,0.11199999999999999,0.003,65199836,3139640,16195336,45864860,67108860,65355772,1753088,41703488,backup,60,0.5,2019-10-22 15:09:16
24,0.11199999999999999,0.003,65199836,3424168,16190316,45585352,67108860,65355772,1753088,41709716,backup,60,0.5,2019-10-22 15:09:16
25,0.11199999999999999,0.003,65199836,2997340,16188588,46013908,67108860,65355772,1753088,41711340,backup,60,0.5,2019-10-22 15:09:16
26,0.11199999999999999,0.003,65199836,3233612,16180448,45785776,67108860,65355496,1753364,41718936,backup,60,0.5,2019-10-22 15:09:16
27,0.11199999999999999,0.003,65199836,3493100,16215900,45490836,67108860,65355240,1753620,41683880,backup,60,0.5,2019-10-22 15:09:16
28,0.11199999999999999,0.003,65199836,3216884,16204128,45778824,67108860,65355240,1753620,41694900,backup,60,0.5,2019-10-22 15:09:16
29,0.11199999999999999,0.003,65199836,3337024,16200428,45662384,67108860,65354984,1753876,41699144,backup,60,0.5,2019-10-22 15:09:16
30,0.11199999999999999,0.003,65199836,3170004,16207696,45822136,67108860,65354984,1753876,41689988,backup,60,0.5,2019-10-22 15:09:16
31,0.11199999999999999,0.003,65199836,2995980,16216476,45987380,67108860,65354748,1754112,41683020,backup,60,0.5,2019-10-22 15:09:16
32,0.11199999999999999,0.003,65199836,3480920,16210956,45507960,67108860,65354724,1754136,41688196,backup,60,0.5,2019-10-22 15:09:16
33,0.11199999999999999,0.003,65199836,2982016,16217152,46000668,67108860,65354724,1754136,41682264,backup,60,0.5,2019-10-22 15:09:16
34,0.11199999999999999,0.003,65199836,3274636,16219576,45705624,67108860,65354468,1754392,41679296,backup,60,0.5,2019-10-22 15:09:16
35,0.11199999999999999,0.003,65199836,3535712,16212416,45451708,67108860,65354468,1754392,41686032,backup,60,0.5,2019-10-22 15:09:16
36,0.11199999999999999,0.003,65199836,3096336,16221684,45881816,67108860,65354468,1754392,41677664,backup,60,0.5,2019-10-22 15:09:16
37,0.11199999999999999,0.003,65199836,3415072,16209848,45574916,67108860,65354468,1754392,41689384,backup,60,0.5,2019-10-22 15:09:16
38,0.11199999999999999,0.003,65199836,3034968,16230144,45934724,67108860,65354468,1754392,41669204,backup,60,0.5,2019-10-22 15:09:16
39,0.11199999999999999,0.003,65199836,3281848,16210188,45707800,67108860,65354468,1754392,41688336,backup,60,0.5,2019-10-22 15:09:16
40,0.11199999999999999,0.003,65199836,2912096,16221432,46066308,67108860,65354468,1754392,41677224,backup,60,0.5,2019-10-22 15:09:16
41,0.11199999999999999,0.003,65199836,3060636,16207684,45931516,67108860,65354212,1754648,41691280,backup,60,0.5,2019-10-22 15:09:16
42,0.11199999999999999,0.003,65199836,3324244,16216400,45659192,67108860,65353956,1754904,41682436,backup,60,0.5,2019-10-22 15:09:16
43,0.11199999999999999,0.003,65199836,2929980,16219856,46050000,67108860,65353956,1754904,41679292,backup,60,0.5,2019-10-22 15:09:16
44,0.11199999999999999,0.003,65199836,3250672,16212996,45736168,67108860,65353956,1754904,41686024,backup,60,0.5,2019-10-22 15:09:16
45,0.11199999999999999,0.003,65199836,3501348,16209952,45488536,67108860,65353956,1754904,41688968,backup,60,0.5,2019-10-22 15:09:16
46,0.11199999999999999,0.003,65199836,3035588,16217672,45946576,67108860,65353956,1754904,41681356,backup,60,0.5,2019-10-22 15:09:16
47,0.11199999999999999,0.003,65199836,3206860,16222788,45770188,67108860,65353956,1754904,41676064,backup,60,0.5,2019-10-22 15:09:16
48,0.11199999999999999,0.003,65199836,3551324,16223060,45425452,67108860,65353724,1755136,41675804,backup,60,0.5,2019-10-22 15:09:16
49,0.11199999999999999,0.003,65199836,3223400,16210016,45766420,67108860,65353724,1755136,41688648,backup,60,0.5,2019-10-22 15:09:16
